mtry,sample.fraction,MSE,runtime_training,runtime_prediction
5.0,0.28,682970262.627589,0.169999999998254,0.0299999999988358
5.0,0.29,674894634.079376,0.170000000001892,0.0400000000008731
5.0,0.3,667396070.647927,0.25,0.0400000000008731
5.0,0.31,661564372.306415,0.180000000000291,0.0499999999992724
5.0,0.32,658411759.782556,0.169999999998254,0.0499999999992724
5.0,0.33,657911086.569107,0.190000000002328,0.0299999999988358
5.0,0.34,653352562.518492,0.169999999998254,0.0299999999988358
5.0,0.35,637491420.710797,0.18999999999869,0.0299999999988358
5.0,0.36,653600458.376046,0.19999999999709,0.0299999999988358
5.0,0.37,652011832.01958,0.19999999999709,0.0299999999988358
5.0,0.38,628513544.256445,0.19999999999709,0.0299999999988358
5.0,0.39,638696553.469013,0.19999999999709,0.0299999999988358
5.0,0.4,641172766.132364,0.349999999998545,0.0299999999988358
5.0,0.41,637034945.715583,0.209999999999127,0.0499999999992724
5.0,0.42,631491259.946469,0.220000000001164,0.0499999999992724
5.0,0.43,626983444.784671,0.209999999999127,0.0499999999992724
5.0,0.44,623187268.862311,0.220000000001164,0.0499999999992724
5.0,0.45,618792523.056577,0.200000000000728,0.0400000000008731
5.0,0.46,621009231.510637,0.209999999999127,0.0299999999988358
5.0,0.47,619010982.040252,0.220000000001164,0.0299999999988358
5.0,0.48,623183288.100598,0.229999999999563,0.0299999999988358
5.0,0.49,608649855.997518,0.25,0.0299999999988358
5.0,0.5,611460062.442736,0.209999999999127,0.0499999999992724
5.0,0.51,616313091.619293,0.409999999999854,0.0500000000029104
5.0,0.52,606380914.951181,0.25,0.0499999999992724
5.0,0.53,609719297.44939,0.31000000000131,0.0499999999992724
5.0,0.54,614796456.942438,0.279999999998836,0.0299999999988358
5.0,0.55,611290191.287821,0.290000000000873,0.0499999999992724
5.0,0.56,609900915.605667,0.25,0.0499999999992724
5.0,0.57,623501088.230229,0.269999999996799,0.0299999999988358
5.0,0.58,595160859.39619,0.290000000000873,0.0300000000024738
5.0,0.59,608590065.864442,0.270000000000437,0.069999999999709
5.0,0.6,590240606.983647,0.270000000000437,0.0400000000008731
5.0,0.61,605284880.377426,0.270000000000437,0.0400000000008731
5.0,0.62,596384162.6121,0.290000000000873,0.0499999999992724
5.0,0.63,579561627.17711,0.279999999998836,0.0499999999992724
5.0,0.64,604080113.551093,0.280000000002474,0.0400000000008731
5.0,0.65,586878311.400234,0.279999999998836,0.0400000000008731
5.0,0.66,595561698.158271,0.299999999999272,0.0499999999992724
5.0,0.67,593287290.418859,0.279999999998836,0.0299999999988358
5.0,0.68,587920379.619849,0.31000000000131,0.0499999999992724
5.0,0.69,592701063.300169,0.299999999999272,0.0500000000029104
5.0,0.7,580610389.733185,0.299999999999272,0.0300000000024738
5.0,0.71,582374787.37285,0.299999999999272,0.0499999999992724
5.0,0.72,564032575.874846,0.290000000000873,0.0299999999988358
5.0,0.73,568848028.014397,0.31000000000131,0.0499999999992724
5.0,0.74,596925524.23735,0.299999999999272,0.0500000000029104
5.0,0.75,578124679.921971,0.299999999999272,0.0499999999992724
5.0,0.76,587472611.152463,0.349999999998545,0.0400000000008731
5.0,0.77,571066678.572666,0.319999999999709,0.0400000000008731
5.0,0.78,582990063.044483,0.349999999998545,0.0500000000029104
5.0,0.79,576505922.37939,0.329999999998108,0.0400000000008731
5.0,0.8,573455870.665176,0.349999999998545,0.0299999999988358
5.0,0.81,580544014.662926,0.350000000002183,0.0499999999992724
5.0,0.82,575853278.177409,0.450000000000728,0.0499999999992724
5.0,0.83,580455254.609928,0.369999999998981,0.0299999999988358
5.0,0.84,561783554.673349,0.340000000000146,0.0400000000008731
5.0,0.85,574629820.396373,0.360000000000582,0.0299999999988358
5.0,0.86,578133350.5155,0.420000000001892,0.0499999999992724
5.0,0.87,550162724.730437,0.389999999999418,0.0599999999976717
5.0,0.88,574878346.006418,0.399999999997817,0.0600000000013097
5.0,0.89,556765965.291679,0.409999999999854,0.0599999999976717
5.0,0.9,553984828.465137,0.43999999999869,0.0600000000013097
5.0,0.91,557679623.750692,0.419999999998254,0.0400000000008731
5.0,0.92,542398037.983322,0.43999999999869,0.0499999999992724
5.0,0.93,553418310.557745,0.419999999998254,0.0400000000008731
5.0,0.94,557891276.51534,0.43999999999869,0.0599999999976717
5.0,0.95,568415412.481961,0.419999999998254,0.0599999999976717
5.0,0.96,560525967.95427,0.399999999997817,0.0400000000008731
5.0,0.97,561932348.408104,0.43999999999869,0.0599999999976717
5.0,0.98,572872090.901224,0.479999999999563,0.069999999999709
5.0,0.99,555487248.330193,0.579999999998108,0.0600000000013097
5.0,1.0,552828345.243546,0.430000000000291,0.0600000000013097
6.0,0.01,1679555570.73018,0.0800000000017462,0.0400000000008731
6.0,0.02,1237049756.39098,0.0800000000017462,0.0400000000008731
6.0,0.03,1050286940.13134,0.0799999999981083,0.0299999999988358
6.0,0.04,978101563.023326,0.0999999999985448,0.0300000000024738
6.0,0.05,917596959.233042,0.110000000000582,0.0299999999988358
6.0,0.06,858156216.570884,0.0900000000001455,0.0300000000024738
6.0,0.07,832647843.824106,0.109999999996944,0.0499999999992724
6.0,0.08,816094646.070338,0.139999999999418,0.0400000000008731
6.0,0.09,804684363.467445,0.139999999999418,0.0400000000008731
6.0,0.1,782914856.038992,0.129999999997381,0.0300000000024738
6.0,0.11,770662428.240988,0.139999999999418,0.0300000000024738
6.0,0.12,751364304.832014,0.139999999999418,0.0299999999988358
6.0,0.13,733154097.510281,0.150000000001455,0.0299999999988358
6.0,0.14,748432722.934715,0.169999999998254,0.0299999999988358
6.0,0.15,732503694.327494,0.130000000001019,0.0299999999988358
6.0,0.16,720432585.540874,0.169999999998254,0.0299999999988358
6.0,0.17,707348510.58214,0.130000000001019,0.0499999999992724
6.0,0.18,714230667.497177,0.119999999998981,0.0299999999988358
6.0,0.19,690495869.275801,0.159999999999854,0.0300000000024738
6.0,0.2,687918567.701766,0.139999999999418,0.0299999999988358
6.0,0.21,684430537.935205,0.159999999999854,0.0299999999988358
6.0,0.22,671303722.861787,0.18999999999869,0.0299999999988358
6.0,0.23,683512407.010654,0.150000000001455,0.0299999999988358
6.0,0.24,682560750.594354,0.170000000001892,0.0300000000024738
6.0,0.25,679431147.679067,0.219999999997526,0.0299999999988358
6.0,0.26,664345840.628842,0.190000000002328,0.0300000000024738
6.0,0.27,670320549.290178,0.159999999999854,0.0499999999992724
6.0,0.28,643217727.068861,0.170000000001892,0.0499999999992724
6.0,0.29,657501666.301262,0.18999999999869,0.0400000000008731
6.0,0.3,643868034.242467,0.229999999999563,0.0299999999988358
6.0,0.31,662515842.29166,0.200000000000728,0.0400000000008731
6.0,0.32,644196312.712748,0.220000000001164,0.0400000000008731
6.0,0.33,642771993.223336,0.25,0.0299999999988358
6.0,0.34,650905084.124626,0.200000000000728,0.0299999999988358
6.0,0.35,633870644.917057,0.220000000001164,0.0499999999992724
6.0,0.36,647862076.954262,0.220000000001164,0.0499999999992724
6.0,0.37,642721781.642159,0.229999999999563,0.0299999999988358
6.0,0.38,631018005.679883,0.299999999999272,0.0499999999992724
6.0,0.39,636927710.708733,0.219999999997526,0.0299999999988358
6.0,0.4,620968541.805037,0.230000000003201,0.0300000000024738
6.0,0.41,627209844.880436,0.319999999999709,0.0499999999992724
6.0,0.42,606594537.036822,0.31000000000131,0.0500000000029104
6.0,0.43,610211641.487981,0.25,0.0400000000008731
6.0,0.44,628232580.504918,0.259999999998399,0.0499999999992724
6.0,0.45,612028616.058079,0.25,0.0299999999988358
6.0,0.46,606400647.514524,0.25,0.0499999999992724
6.0,0.47,606163454.965131,0.269999999996799,0.0499999999992724
6.0,0.48,614263672.335827,0.270000000000437,0.0499999999992724
6.0,0.49,599236753.706378,0.259999999998399,0.0499999999992724
6.0,0.5,602281108.220146,0.280000000002474,0.0500000000029104
6.0,0.51,594629302.942019,0.259999999998399,0.0499999999992724
6.0,0.52,598428747.621033,0.360000000000582,0.0499999999992724
6.0,0.53,605513380.855223,0.299999999999272,0.0499999999992724
6.0,0.54,592638166.157845,0.290000000000873,0.0300000000024738
6.0,0.55,594867740.352608,0.329999999998108,0.0599999999976717
6.0,0.56,594765854.885202,0.470000000001164,0.0499999999992724
6.0,0.57,591908303.222453,0.290000000000873,0.0499999999992724
6.0,0.58,598597331.573971,0.290000000000873,0.0299999999988358
6.0,0.59,606679581.799023,0.409999999999854,0.0499999999992724
6.0,0.6,595545969.937106,0.31000000000131,0.0499999999992724
6.0,0.61,599974045.849558,0.31000000000131,0.0499999999992724
6.0,0.62,601346496.640528,0.30000000000291,0.0499999999992724
6.0,0.63,576124454.085578,0.330000000001746,0.0499999999992724
6.0,0.64,577320898.818625,0.290000000000873,0.0300000000024738
6.0,0.65,584283456.045208,0.329999999998108,0.0499999999992724
6.0,0.66,569148132.108896,0.330000000001746,0.0499999999992724
6.0,0.67,586696553.500583,0.479999999999563,0.0400000000008731
6.0,0.68,572881373.565693,0.360000000000582,0.0400000000008731
6.0,0.69,580063403.1185,0.329999999998108,0.0400000000008731
6.0,0.7,588011320.89597,0.380000000001019,0.0400000000008731
6.0,0.71,567953158.90855,0.340000000000146,0.0499999999992724
6.0,0.72,565086796.621805,0.360000000000582,0.0499999999992724
6.0,0.73,566884745.758263,0.5,0.0299999999988358
6.0,0.74,568433135.093283,0.360000000000582,0.0499999999992724
6.0,0.75,568891294.02808,0.380000000001019,0.0499999999992724
6.0,0.76,580618873.358128,0.369999999998981,0.0299999999988358
6.0,0.77,555355458.96754,0.380000000001019,0.0499999999992724
6.0,0.78,571996209.144869,0.390000000003056,0.0499999999992724
6.0,0.79,567619876.392204,0.389999999999418,0.0299999999988358
6.0,0.8,565376213.2933,0.479999999999563,0.0400000000008731
6.0,0.81,568235274.723515,0.399999999997817,0.0299999999988358
6.0,0.82,570409099.89145,0.389999999999418,0.0499999999992724
6.0,0.83,563675420.09949,0.430000000000291,0.0499999999992724
6.0,0.84,562999060.532846,0.389999999999418,0.069999999999709
6.0,0.85,573273487.054619,0.369999999998981,0.0400000000008731
6.0,0.86,565011192.306583,0.400000000001455,0.0499999999992724
6.0,0.87,567394769.85643,0.440000000002328,0.0299999999988358
6.0,0.88,561867672.689098,0.430000000000291,0.0300000000024738
6.0,0.89,560890091.305953,0.369999999998981,0.0299999999988358
6.0,0.9,551031735.986368,0.440000000002328,0.0499999999992724
6.0,0.91,541626687.603802,0.419999999998254,0.0499999999992724
6.0,0.92,552984290.50283,0.409999999999854,0.0400000000008731
6.0,0.93,551547097.981444,0.470000000001164,0.0300000000024738
6.0,0.94,553375492.628221,0.450000000000728,0.0400000000008731
6.0,0.95,551469163.893884,0.430000000000291,0.0500000000029104
6.0,0.96,537871229.749492,0.459999999999127,0.0400000000008731
6.0,0.97,558363289.54263,0.489999999997963,0.0499999999992724
6.0,0.98,549265162.990275,0.610000000000582,0.0499999999992724
6.0,0.99,542019337.376713,0.450000000000728,0.0499999999992724
6.0,1.0,527522536.232233,0.450000000000728,0.0499999999992724
7.0,0.01,1643186224.17173,0.0600000000013097,0.0299999999988358
7.0,0.02,1192523002.67437,0.0600000000013097,0.0400000000008731
7.0,0.03,1024697889.98093,0.069999999999709,0.0200000000004366
7.0,0.04,934011846.451494,0.0900000000001455,0.0299999999988358
7.0,0.05,886962498.558557,0.0800000000017462,0.0299999999988358
7.0,0.06,855457171.270647,0.0800000000017462,0.0400000000008731
7.0,0.07,833618773.285776,0.110000000000582,0.0299999999988358
7.0,0.08,797104711.211033,0.110000000000582,0.0300000000024738
7.0,0.09,787318929.915653,0.110000000000582,0.0300000000024738
7.0,0.1,781754971.68947,0.130000000001019,0.0400000000008731
7.0,0.11,757566832.644346,0.130000000001019,0.0299999999988358
7.0,0.12,755784633.591246,0.109999999996944,0.0299999999988358
7.0,0.13,729268470.61544,0.119999999998981,0.0299999999988358
7.0,0.14,724824697.400271,0.130000000001019,0.0499999999992724
7.0,0.15,723931898.575097,0.139999999999418,0.0299999999988358
7.0,0.16,712618361.904032,0.139999999999418,0.0299999999988358
7.0,0.17,704236997.524331,0.159999999999854,0.0299999999988358
7.0,0.18,685856634.213196,0.159999999999854,0.0299999999988358
7.0,0.19,683602456.838793,0.159999999999854,0.0299999999988358
7.0,0.2,679615101.419047,0.159999999999854,0.0300000000024738
7.0,0.21,675498994.745724,0.159999999999854,0.0400000000008731
7.0,0.22,679750530.155918,0.139999999999418,0.0300000000024738
7.0,0.23,669342970.26601,0.180000000000291,0.0400000000008731
7.0,0.24,670439418.01104,0.170000000001892,0.0300000000024738
7.0,0.25,657684686.917709,0.169999999998254,0.0299999999988358
7.0,0.26,663870555.451151,0.169999999998254,0.0299999999988358
7.0,0.27,661299680.074813,0.170000000001892,0.0400000000008731
7.0,0.28,649507346.230695,0.180000000000291,0.0299999999988358
7.0,0.29,661159783.233772,0.18999999999869,0.0400000000008731
7.0,0.3,643128540.211318,0.209999999999127,0.0300000000024738
7.0,0.31,635606939.573126,0.219999999997526,0.0499999999992724
7.0,0.32,633502317.661871,0.200000000000728,0.0299999999988358
7.0,0.33,635842054.31682,0.220000000001164,0.0400000000008731
7.0,0.34,637868736.930267,0.200000000000728,0.0400000000008731
7.0,0.35,640867261.958335,0.200000000000728,0.0499999999992724
7.0,0.36,628593598.324915,0.200000000000728,0.0499999999992724
7.0,0.37,624444100.556201,0.220000000001164,0.0300000000024738
7.0,0.38,626905562.412549,0.219999999997526,0.0400000000008731
7.0,0.39,631315291.920675,0.220000000001164,0.0400000000008731
7.0,0.4,610240918.620014,0.25,0.0400000000008731
7.0,0.41,613399606.304035,0.309999999997672,0.0499999999992724
7.0,0.42,605049438.58409,0.229999999999563,0.0299999999988358
7.0,0.43,608153497.740279,0.290000000000873,0.0299999999988358
7.0,0.44,602468695.709065,0.25,0.0300000000024738
7.0,0.45,618390049.953827,0.299999999999272,0.0400000000008731
7.0,0.46,610635172.972789,0.25,0.0400000000008731
7.0,0.47,602379817.202034,0.279999999998836,0.0400000000008731
7.0,0.48,597255071.612012,0.319999999999709,0.0499999999992724
7.0,0.49,612011558.664348,0.299999999999272,0.0499999999992724
7.0,0.5,605506075.623255,0.280000000002474,0.0400000000008731
7.0,0.51,596420570.710689,0.290000000000873,0.0300000000024738
7.0,0.52,601235175.733813,0.279999999998836,0.0400000000008731
7.0,0.53,596478418.656092,0.279999999998836,0.0299999999988358
7.0,0.54,592402789.21583,0.31000000000131,0.0499999999992724
7.0,0.55,595101313.968956,0.470000000001164,0.0499999999992724
7.0,0.56,582257291.578102,0.430000000000291,0.0499999999992724
7.0,0.57,581574019.460025,0.349999999998545,0.0499999999992724
7.0,0.58,593540596.9689,0.450000000000728,0.0800000000017462
7.0,0.59,572653997.108127,0.329999999998108,0.0400000000008731
7.0,0.6,572727556.392498,0.340000000000146,0.0499999999992724
7.0,0.61,579249985.007055,0.340000000000146,0.0499999999992724
7.0,0.62,579789328.066505,0.340000000000146,0.0400000000008731
7.0,0.63,578984575.337595,0.329999999998108,0.0500000000029104
7.0,0.64,592648237.368111,0.329999999998108,0.0600000000013097
7.0,0.65,574172734.108907,0.360000000000582,0.0499999999992724
7.0,0.66,581182377.031106,0.330000000001746,0.0499999999992724
7.0,0.67,567994571.890239,0.319999999999709,0.0299999999988358
7.0,0.68,579239998.027069,0.380000000001019,0.0300000000024738
7.0,0.69,570325067.283929,0.360000000000582,0.0300000000024738
7.0,0.7,561335529.310879,0.360000000000582,0.0499999999992724
7.0,0.71,570012723.54439,0.340000000000146,0.0499999999992724
7.0,0.72,580976493.468248,0.369999999998981,0.0299999999988358
7.0,0.73,570463219.788083,0.359999999996944,0.0499999999992724
7.0,0.74,576574275.953567,0.400000000001455,0.0299999999988358
7.0,0.75,570963349.816183,0.379999999997381,0.0499999999992724
7.0,0.76,558855773.244537,0.389999999999418,0.0299999999988358
7.0,0.77,576944741.196022,0.380000000001019,0.0500000000029104
7.0,0.78,571275196.138466,0.389999999999418,0.0499999999992724
7.0,0.79,547516601.629958,0.389999999999418,0.0499999999992724
7.0,0.8,562381541.699924,0.389999999999418,0.0499999999992724
7.0,0.81,563820720.435951,0.390000000003056,0.0500000000029104
7.0,0.82,555717717.222359,0.409999999999854,0.0499999999992724
7.0,0.83,550810977.560316,0.400000000001455,0.0499999999992724
7.0,0.84,556899195.683572,0.409999999999854,0.0499999999992724
7.0,0.85,553175509.178633,0.43999999999869,0.0400000000008731
7.0,0.86,549802107.193088,0.419999999998254,0.0499999999992724
7.0,0.87,563308472.086675,0.430000000000291,0.0299999999988358
7.0,0.88,553111197.295025,0.450000000000728,0.0499999999992724
7.0,0.89,555654697.823421,0.430000000000291,0.0499999999992724
7.0,0.9,529783074.279095,0.409999999999854,0.0499999999992724
7.0,0.91,537722398.520623,0.479999999999563,0.0499999999992724
7.0,0.92,554467929.129468,0.420000000001892,0.0600000000013097
7.0,0.93,546899929.278645,0.43999999999869,0.0600000000013097
7.0,0.94,558934961.966432,0.43999999999869,0.0499999999992724
7.0,0.95,564898225.311669,0.43999999999869,0.0499999999992724
7.0,0.96,558999415.864426,0.44999999999709,0.0499999999992724
7.0,0.97,541414802.487169,0.479999999999563,0.0300000000024738
7.0,0.98,529723621.586921,0.479999999999563,0.0499999999992724
7.0,0.99,554265035.960891,0.430000000000291,0.0499999999992724
