sample.fraction,min.node.size,MSE,runtime_training,runtime_prediction
0.09,12.0,809878645.223136,0.0800000000017462,0.0300000000024738
0.09,13.0,815984664.832841,0.0999999999985448,0.0100000000020373
0.09,14.0,820447435.372551,0.0800000000017462,0.0299999999988358
0.09,15.0,830143013.888827,0.0800000000017462,0.0299999999988358
0.09,16.0,840113863.821153,0.0599999999976717,0.0300000000024738
0.09,17.0,849025282.280358,0.0799999999981083,0.0300000000024738
0.09,18.0,857336534.993043,0.0800000000017462,0.0200000000004366
0.09,19.0,868351137.449938,0.0600000000013097,0.0299999999988358
0.09,20.0,879815835.642626,0.0599999999976717,0.0300000000024738
0.09,21.0,890246693.653402,0.0800000000017462,0.0200000000004366
0.09,22.0,901430707.195491,0.069999999999709,0.0200000000004366
0.09,23.0,911000464.163586,0.0799999999981083,0.0200000000004366
0.09,24.0,927413969.111012,0.0800000000017462,0.0099999999983992
0.09,25.0,938426875.52337,0.0599999999976717,0.0300000000024738
0.09,26.0,952565476.41364,0.069999999999709,0.0299999999988358
0.09,27.0,963688801.098485,0.0600000000013097,0.0299999999988358
0.09,28.0,971205552.986934,0.0599999999976717,0.0100000000020373
0.09,29.0,987809683.752626,0.0800000000017462,0.0099999999983992
0.09,30.0,999088814.770537,0.0600000000013097,0.0300000000024738
0.09,31.0,1010685479.76071,0.0800000000017462,0.0200000000004366
0.09,32.0,1024459674.31549,0.0799999999981083,0.0200000000004366
0.09,33.0,1036953205.21804,0.0800000000017462,0.0100000000020373
0.09,34.0,1048860694.57143,0.0599999999976717,0.0299999999988358
0.09,35.0,1061720500.23528,0.069999999999709,0.0299999999988358
0.09,36.0,1076207324.91769,0.069999999999709,0.0299999999988358
0.09,37.0,1088227312.53814,0.0799999999981083,0.0400000000008731
0.09,38.0,1095066769.42908,0.0600000000013097,0.0299999999988358
0.09,39.0,1105018105.49771,0.0599999999976717,0.0300000000024738
0.09,40.0,1112993109.42497,0.0600000000013097,0.0099999999983992
0.09,41.0,1122328793.56894,0.0600000000013097,0.0300000000024738
0.09,42.0,1132411292.0371,0.0600000000013097,0.0299999999988358
0.09,43.0,1145629382.37255,0.0600000000013097,0.0100000000020373
0.09,44.0,1156700847.0981,0.0599999999976717,0.0299999999988358
0.09,45.0,1169449663.43647,0.0600000000013097,0.0099999999983992
0.09,46.0,1179220603.19917,0.0499999999992724,0.0300000000024738
0.09,47.0,1190649241.37734,0.0600000000013097,0.0099999999983992
0.09,48.0,1199207131.08458,0.0600000000013097,0.0300000000024738
0.09,49.0,1209736724.22248,0.0600000000013097,0.0200000000004366
0.09,50.0,1216416944.98509,0.0600000000013097,0.0299999999988358
0.1,1.0,757769497.739077,0.139999999999418,0.0400000000008731
0.1,2.0,747606571.39327,0.130000000001019,0.0400000000008731
0.1,3.0,759243101.682611,0.110000000000582,0.0200000000004366
0.1,4.0,759796301.091851,0.110000000000582,0.0299999999988358
0.1,5.0,756679108.523404,0.0999999999985448,0.0200000000004366
0.1,6.0,762206761.767952,0.0900000000001455,0.0299999999988358
0.1,7.0,768108541.324594,0.0900000000001455,0.0299999999988358
0.1,8.0,778111631.902454,0.0900000000001455,0.0199999999967986
0.1,9.0,790589482.735828,0.0799999999981083,0.0299999999988358
0.1,10.0,797946353.103617,0.0999999999985448,0.0299999999988358
0.1,11.0,798979772.365163,0.0800000000017462,0.0299999999988358
0.1,12.0,809613409.960694,0.0900000000001455,0.0299999999988358
0.1,13.0,818679292.892527,0.0800000000017462,0.0299999999988358
0.1,14.0,827681784.508604,0.0799999999981083,0.0299999999988358
0.1,15.0,837773363.412464,0.0799999999981083,0.0299999999988358
0.1,16.0,848759182.290466,0.069999999999709,0.0299999999988358
0.1,17.0,856347850.334725,0.0799999999981083,0.0100000000020373
0.1,18.0,861042788.934142,0.0800000000017462,0.0299999999988358
0.1,19.0,870754539.883392,0.0800000000017462,0.0099999999983992
0.1,20.0,882635082.908015,0.0799999999981083,0.0100000000020373
0.1,21.0,892008446.796405,0.069999999999709,0.0299999999988358
0.1,22.0,901737380.256253,0.0600000000013097,0.0299999999988358
0.1,23.0,913184719.249118,0.0799999999981083,0.0100000000020373
0.1,24.0,922948555.705662,0.069999999999709,0.0299999999988358
0.1,25.0,932246241.453549,0.0600000000013097,0.0299999999988358
0.1,26.0,944383313.526922,0.0600000000013097,0.0300000000024738
0.1,27.0,955103493.287356,0.0600000000013097,0.0099999999983992
0.1,28.0,965812015.370221,0.069999999999709,0.0200000000004366
0.1,29.0,975988775.969303,0.0600000000013097,0.0200000000004366
0.1,30.0,983737191.317546,0.0600000000013097,0.0299999999988358
0.1,31.0,996245735.440771,0.0600000000013097,0.0200000000004366
0.1,32.0,1006150064.35514,0.0799999999981083,0.0200000000004366
0.1,33.0,1019230413.30079,0.0600000000013097,0.0299999999988358
0.1,34.0,1030493664.67944,0.0599999999976717,0.0299999999988358
0.1,35.0,1042527843.37795,0.0799999999981083,0.0100000000020373
0.1,36.0,1057189194.95721,0.0800000000017462,0.0200000000004366
0.1,37.0,1068264991.88076,0.069999999999709,0.0200000000004366
0.1,38.0,1078127223.29256,0.069999999999709,0.0299999999988358
0.1,39.0,1091241431.31374,0.0600000000013097,0.0299999999988358
0.1,40.0,1101350080.24958,0.0600000000013097,0.0300000000024738
0.1,41.0,1110907120.36523,0.0600000000013097,0.0200000000004366
0.1,42.0,1121181806.73906,0.0600000000013097,0.0100000000020373
0.1,43.0,1131729716.46494,0.0599999999976717,0.0299999999988358
0.1,44.0,1139722433.73709,0.0600000000013097,0.0099999999983992
0.1,45.0,1149094957.03156,0.0499999999992724,0.0100000000020373
0.1,46.0,1159636582.75387,0.0600000000013097,0.0299999999988358
0.1,47.0,1170024749.51654,0.0599999999976717,0.0100000000020373
0.1,48.0,1182728919.96297,0.0499999999992724,0.0299999999988358
0.1,49.0,1190206033.72941,0.0600000000013097,0.0300000000024738
0.1,50.0,1199096982.1918,0.069999999999709,0.0299999999988358
0.11,1.0,746464019.082253,0.159999999999854,0.0300000000024738
0.11,2.0,740259783.850206,0.130000000001019,0.0299999999988358
0.11,3.0,748339379.622505,0.130000000001019,0.0299999999988358
0.11,4.0,750241119.397431,0.0999999999985448,0.0400000000008731
0.11,5.0,746923219.192399,0.110000000000582,0.0400000000008731
0.11,6.0,752434372.635981,0.0900000000001455,0.0400000000008731
0.11,7.0,756872316.048576,0.110000000000582,0.0299999999988358
0.11,8.0,761602019.197749,0.110000000000582,0.0299999999988358
0.11,9.0,766991726.275412,0.100000000002183,0.0300000000024738
0.11,10.0,769945236.319768,0.0999999999985448,0.0100000000020373
0.11,11.0,780696313.661002,0.0799999999981083,0.0300000000024738
0.11,12.0,788737503.506062,0.0800000000017462,0.0400000000008731
0.11,13.0,794195149.105568,0.0900000000001455,0.0400000000008731
0.11,14.0,805164906.751785,0.0800000000017462,0.0300000000024738
0.11,15.0,814228304.813124,0.0800000000017462,0.0300000000024738
0.11,16.0,819023105.355434,0.0800000000017462,0.0299999999988358
0.11,17.0,832587335.690673,0.0800000000017462,0.0099999999983992
0.11,18.0,842661678.529464,0.0599999999976717,0.0200000000004366
0.11,19.0,849588194.737013,0.0799999999981083,0.0300000000024738
0.11,20.0,857958430.770154,0.0800000000017462,0.0400000000008731
0.11,21.0,864793747.51171,0.0600000000013097,0.0299999999988358
0.11,22.0,873023938.029228,0.0799999999981083,0.0100000000020373
0.11,23.0,883183363.179983,0.0999999999985448,0.0300000000024738
0.11,24.0,895254905.7263,0.0999999999985448,0.0299999999988358
0.11,25.0,906977923.98193,0.0799999999981083,0.0299999999988358
0.11,26.0,912685365.912407,0.0799999999981083,0.0299999999988358
0.11,27.0,925350092.057534,0.069999999999709,0.0200000000004366
0.11,28.0,937972594.413515,0.0600000000013097,0.0300000000024738
0.11,29.0,948301201.460963,0.0600000000013097,0.0099999999983992
0.11,30.0,954375852.089505,0.069999999999709,0.0200000000004366
0.11,31.0,962680537.878282,0.0600000000013097,0.0300000000024738
0.11,32.0,973723886.172253,0.0600000000013097,0.0099999999983992
0.11,33.0,983123770.224012,0.0600000000013097,0.0299999999988358
0.11,34.0,993357616.22844,0.069999999999709,0.0299999999988358
0.11,35.0,1002553579.5383,0.0900000000001455,0.0199999999967986
0.11,36.0,1012877407.96053,0.0799999999981083,0.0200000000004366
0.11,37.0,1022738976.26971,0.0600000000013097,0.0299999999988358
0.11,38.0,1038432711.84646,0.0600000000013097,0.0300000000024738
0.11,39.0,1049930473.59146,0.069999999999709,0.0299999999988358
0.11,40.0,1060393785.69131,0.0599999999976717,0.0400000000008731
0.11,41.0,1073665887.29516,0.0600000000013097,0.0299999999988358
0.11,42.0,1080017401.293,0.0599999999976717,0.0200000000004366
0.11,43.0,1089756145.24167,0.0600000000013097,0.0299999999988358
0.11,44.0,1100472493.80694,0.0599999999976717,0.0300000000024738
0.11,45.0,1110532689.49545,0.0600000000013097,0.0099999999983992
0.11,46.0,1117369059.21053,0.0600000000013097,0.0100000000020373
0.11,47.0,1127473847.5948,0.0600000000013097,0.0299999999988358
0.11,48.0,1137467075.54608,0.0600000000013097,0.0100000000020373
0.11,49.0,1144953359.56894,0.0599999999976717,0.0299999999988358
0.11,50.0,1152947792.44534,0.0600000000013097,0.0099999999983992
0.12,1.0,733189722.945857,0.169999999998254,0.0299999999988358
0.12,2.0,733441194.510261,0.139999999999418,0.0299999999988358
0.12,3.0,735090028.606175,0.110000000000582,0.0300000000024738
0.12,4.0,738154362.574388,0.110000000000582,0.0299999999988358
0.12,5.0,737395583.036517,0.110000000000582,0.0300000000024738
0.12,6.0,737968269.8836,0.0900000000001455,0.0300000000024738
0.12,7.0,745234494.505886,0.110000000000582,0.0299999999988358
0.12,8.0,748083339.678794,0.0999999999985448,0.0299999999988358
0.12,9.0,763082327.381291,0.100000000002183,0.0200000000004366
0.12,10.0,763076246.55243,0.0900000000001455,0.0299999999988358
0.12,11.0,767381084.767577,0.100000000002183,0.0300000000024738
0.12,12.0,773605723.179822,0.0999999999985448,0.0100000000020373
0.12,13.0,780362003.915731,0.0900000000001455,0.0300000000024738
0.12,14.0,782726114.828477,0.0800000000017462,0.0400000000008731
0.12,15.0,789762972.400642,0.0900000000001455,0.0200000000004366
0.12,16.0,799141714.477992,0.100000000002183,0.0300000000024738
0.12,17.0,808593772.304757,0.0800000000017462,0.0100000000020373
0.12,18.0,817153198.978202,0.0800000000017462,0.0299999999988358
0.12,19.0,827035023.838874,0.0800000000017462,0.0299999999988358
0.12,20.0,835045711.908698,0.069999999999709,0.0299999999988358
0.12,21.0,844251347.241306,0.0599999999976717,0.0100000000020373
0.12,22.0,855148218.682016,0.0800000000017462,0.0400000000008731
0.12,23.0,863636083.983627,0.0800000000017462,0.0099999999983992
0.12,24.0,872909297.104406,0.069999999999709,0.0199999999967986
0.12,25.0,883987890.039504,0.0799999999981083,0.0299999999988358
0.12,26.0,891576834.185082,0.0600000000013097,0.0299999999988358
0.12,27.0,899619424.919791,0.0800000000017462,0.0199999999967986
0.12,28.0,907811231.869636,0.0599999999976717,0.0299999999988358
0.12,29.0,918724879.021633,0.0600000000013097,0.0200000000004366
0.12,30.0,928534655.456838,0.0800000000017462,0.0199999999967986
0.12,31.0,935710892.209068,0.0799999999981083,0.0299999999988358
0.12,32.0,943662543.68759,0.0600000000013097,0.0299999999988358
0.12,33.0,953341816.392409,0.0800000000017462,0.0299999999988358
0.12,34.0,961619109.802242,0.0599999999976717,0.0299999999988358
0.12,35.0,969835467.680926,0.0600000000013097,0.0299999999988358
0.12,36.0,978362658.546254,0.0800000000017462,0.0199999999967986
0.12,37.0,985046337.602116,0.0799999999981083,0.0299999999988358
0.12,38.0,995504466.545712,0.0600000000013097,0.0299999999988358
0.12,39.0,1005391616.73754,0.069999999999709,0.0299999999988358
0.12,40.0,1016360711.55523,0.069999999999709,0.0200000000004366
0.12,41.0,1031100186.58851,0.0600000000013097,0.0299999999988358
0.12,42.0,1038649141.05503,0.069999999999709,0.0299999999988358
0.12,43.0,1047960377.75247,0.069999999999709,0.0200000000004366
0.12,44.0,1057238137.2184,0.0600000000013097,0.0299999999988358
0.12,45.0,1065212766.48259,0.0599999999976717,0.0200000000004366
0.12,46.0,1074952933.95339,0.0600000000013097,0.0099999999983992
0.12,47.0,1084354475.06696,0.0599999999976717,0.0100000000020373
0.12,48.0,1093301446.69682,0.0600000000013097,0.0299999999988358
0.12,49.0,1099566396.48119,0.0600000000013097,0.0200000000004366
0.12,50.0,1104471566.48569,0.069999999999709,0.0200000000004366
0.13,1.0,701057815.192968,0.159999999999854,0.0300000000024738
0.13,2.0,705141173.257898,0.130000000001019,0.0499999999992724
0.13,3.0,706356518.422859,0.110000000000582,0.0299999999988358
0.13,4.0,709275647.595014,0.119999999998981,0.0299999999988358
0.13,5.0,715054082.84971,0.110000000000582,0.0400000000008731
0.13,6.0,721387359.61047,0.110000000000582,0.0299999999988358
0.13,7.0,723651342.077087,0.110000000000582,0.0400000000008731
0.13,8.0,724413306.301794,0.0900000000001455,0.0400000000008731
0.13,9.0,726392988.990594,0.0900000000001455,0.0299999999988358
0.13,10.0,728988536.092973,0.0900000000001455,0.0299999999988358
0.13,11.0,740988368.052901,0.100000000002183,0.0300000000024738
0.13,12.0,750119157.93227,0.0999999999985448,0.0300000000024738
0.13,13.0,754334072.247123,0.0999999999985448,0.0299999999988358
0.13,14.0,762145702.177742,0.0799999999981083,0.0299999999988358
0.13,15.0,767964027.031387,0.0900000000001455,0.0200000000004366
0.13,16.0,776223547.342392,0.069999999999709,0.0299999999988358
0.13,17.0,783939801.932663,0.0799999999981083,0.0300000000024738
0.13,18.0,787484961.007074,0.0799999999981083,0.0300000000024738
0.13,19.0,798196581.942005,0.0900000000001455,0.0200000000004366
0.13,20.0,800134129.384221,0.069999999999709,0.0200000000004366
0.13,21.0,810779310.699722,0.0800000000017462,0.0100000000020373
0.13,22.0,816454698.467485,0.0799999999981083,0.0299999999988358
0.13,23.0,824119854.607845,0.0799999999981083,0.0299999999988358
0.13,24.0,832760157.498925,0.069999999999709,0.0299999999988358
0.13,25.0,841033006.686509,0.0799999999981083,0.0300000000024738
0.13,26.0,852587303.835443,0.0799999999981083,0.0300000000024738
0.13,27.0,860586256.851349,0.0800000000017462,0.0200000000004366
0.13,28.0,866222075.643252,0.069999999999709,0.0299999999988358
0.13,29.0,877010615.393037,0.0599999999976717,0.0300000000024738
0.13,30.0,882841312.708407,0.0800000000017462,0.0200000000004366
0.13,31.0,889253472.125926,0.069999999999709,0.0299999999988358
0.13,32.0,897239924.625785,0.0799999999981083,0.0100000000020373
0.13,33.0,908803747.214902,0.0800000000017462,0.0200000000004366
0.13,34.0,915366461.383902,0.069999999999709,0.0299999999988358
0.13,35.0,923015133.334514,0.0599999999976717,0.0300000000024738
0.13,36.0,930430230.852467,0.0800000000017462,0.0400000000008731
0.13,37.0,939275628.562088,0.0600000000013097,0.0299999999988358
0.13,38.0,946481093.377485,0.0599999999976717,0.0300000000024738
0.13,39.0,953105007.80931,0.0600000000013097,0.0299999999988358
0.13,40.0,961435308.265503,0.069999999999709,0.0300000000024738
0.13,41.0,971462021.364168,0.069999999999709,0.0299999999988358
0.13,42.0,974401016.125424,0.0600000000013097,0.0299999999988358
0.13,43.0,985839596.687939,0.0600000000013097,0.0300000000024738
0.13,44.0,996301120.416443,0.0600000000013097,0.0299999999988358
0.13,45.0,1006516579.17749,0.0600000000013097,0.0300000000024738
0.13,46.0,1015309956.8489,0.069999999999709,0.0299999999988358
0.13,47.0,1024977590.59208,0.0599999999976717,0.0400000000008731
0.13,48.0,1032007152.16787,0.0600000000013097,0.0199999999967986
0.13,49.0,1040407588.40756,0.0799999999981083,0.0200000000004366
0.13,50.0,1051042879.59135,0.0800000000017462,0.0099999999983992
0.14,1.0,710906381.700442,0.200000000000728,0.0300000000024738
0.14,2.0,711566750.804577,0.150000000001455,0.0299999999988358
0.14,3.0,707660219.135741,0.119999999998981,0.0400000000008731
0.14,4.0,711108934.137658,0.139999999999418,0.0299999999988358
0.14,5.0,715598376.157823,0.110000000000582,0.0299999999988358
0.14,6.0,720805628.899725,0.110000000000582,0.0299999999988358
0.14,7.0,721060470.242296,0.110000000000582,0.0299999999988358
0.14,8.0,727058397.367937,0.110000000000582,0.0200000000004366
0.14,9.0,730670237.186263,0.0900000000001455,0.0299999999988358
0.14,10.0,736117276.491002,0.0900000000001455,0.0299999999988358
0.14,11.0,738736879.079904,0.0900000000001455,0.0099999999983992
0.14,12.0,748418868.474631,0.0800000000017462,0.0299999999988358
0.14,13.0,760282372.905787,0.0900000000001455,0.0300000000024738
0.14,14.0,763681685.517063,0.0900000000001455,0.0300000000024738
0.14,15.0,770722143.032589,0.0900000000001455,0.0299999999988358
0.14,16.0,773453316.204418,0.0900000000001455,0.0299999999988358
0.14,17.0,783247161.693066,0.0900000000001455,0.0099999999983992
0.14,18.0,790146874.144712,0.0900000000001455,0.0099999999983992
0.14,19.0,796248978.869148,0.0900000000001455,0.0199999999967986
0.14,20.0,802543033.488657,0.0999999999985448,0.0099999999983992
0.14,21.0,814508426.161904,0.0799999999981083,0.0200000000004366
0.14,22.0,819057228.673112,0.0800000000017462,0.0200000000004366
0.14,23.0,830568150.46732,0.0800000000017462,0.0300000000024738
0.14,24.0,837738532.987068,0.0800000000017462,0.0299999999988358
0.14,25.0,843336909.19111,0.0800000000017462,0.0299999999988358
0.14,26.0,849831994.872304,0.069999999999709,0.0200000000004366
0.14,27.0,856808400.173165,0.0999999999985448,0.0100000000020373
